full_address,estimate_date,estimate_value,estimate_range,link
"98 Mclintock Street, Johnsonville, Wellington",2/11/2007,$1.38M,$1.28M - $1.47M,https://www.homes.co.nz/address/wellington/johnsonville/98-mclintock-street/OxGqR
"95 Mclintock Street, Johnsonville, Wellington",18/04/2007,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/johnsonville/95-mclintock-street/ROeG1
"109 Mclintock Street, Johnsonville, Wellington",28/02/2014,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/109-mclintock-street/DL0L2
"121 Mclintock Street, Johnsonville, Wellington",12/04/2010,$1.37M,$1.28M - $1.47M,https://www.homes.co.nz/address/wellington/johnsonville/121-mclintock-street/DL2On
"51A Ohariu Road, Johnsonville, Wellington",19/11/2020,$915K,$850K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/51a-ohariu-road/0rxVn
"3 Comber Place, Johnsonville, Wellington",29/10/2020,$1.39M,$1.29M - $1.48M,https://www.homes.co.nz/address/wellington/johnsonville/3-comber-place/rXVPk
"10 Comber Place, Johnsonville, Wellington",6/09/2007,$1.37M,$1.28M - $1.47M,https://www.homes.co.nz/address/wellington/johnsonville/10-comber-place/nyY1M
"12 Comber Place, Johnsonville, Wellington",2/02/2016,$1.57M,$1.46M - $1.68M,https://www.homes.co.nz/address/wellington/johnsonville/12-comber-place/ggGp9
"14 Comber Place, Johnsonville, Wellington",26/07/2017,$1.24M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/14-comber-place/DL4Yn
"16 Comber Place, Johnsonville, Wellington",1/11/2008,$1.05M,$980K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/16-comber-place/9YEDP
"22 Comber Place, Johnsonville, Wellington",3/12/2013,$1.4M,$1.3M - $1.49M,https://www.homes.co.nz/address/wellington/johnsonville/22-comber-place/ZoLMO
"24 Comber Place, Johnsonville, Wellington",19/04/2006,$1.35M,$1.25M - $1.44M,https://www.homes.co.nz/address/wellington/johnsonville/24-comber-place/kkbpn
"10B Rotoiti Street, Johnsonville, Wellington",18/03/2019,$905K,$855K - $955K,https://www.homes.co.nz/address/wellington/johnsonville/10b-rotoiti-street/QRMaP
"1/20 Rotoiti Street, Johnsonville, Wellington",30/03/2001,$1.08M,$1.02M - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/1-20-rotoiti-street/ybGoQ
"2/20 Rotoiti Street, Johnsonville, Wellington",20/09/2005,$830K,$780K - $875K,https://www.homes.co.nz/address/wellington/johnsonville/2-20-rotoiti-street/jD5Kj
"9C Ironside Road, Johnsonville, Wellington",8/12/2000,$815K,$770K - $860K,https://www.homes.co.nz/address/wellington/johnsonville/9c-ironside-road/NXDpk
"11 Lomita Road, Johnsonville, Wellington",1/01/1970,$860K,$800K - $920K,https://www.homes.co.nz/address/wellington/johnsonville/11-lomita-road/5ENyL
"13 Lomita Road, Johnsonville, Wellington",1/01/1970,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/13-lomita-road/W4ojq
"5 Lomita Road, Johnsonville, Wellington",23/06/2014,$1.05M,$975K - $1.12M,https://www.homes.co.nz/address/wellington/johnsonville/5-lomita-road/9Y4vA
"8 Hislop Way, Johnsonville, Wellington",22/03/2011,$TBC,$ - $,https://www.homes.co.nz/address/wellington/johnsonville/8-hislop-way/QRaZ5
"81B Ohariu Road, Johnsonville, Wellington",23/07/2008,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/81b-ohariu-road/W49xk
"27 Branscombe Street, Johnsonville, Wellington",12/06/2020,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/27-branscombe-street/vyWMP
"6A Rotoiti Street, Johnsonville, Wellington",5/06/2006,$635K,$600K - $670K,https://www.homes.co.nz/address/wellington/johnsonville/6a-rotoiti-street/zOK1J
"3/8 Rotoiti Street, Johnsonville, Wellington",24/01/2014,$645K,$610K - $680K,https://www.homes.co.nz/address/wellington/johnsonville/3-8-rotoiti-street/DLBND
"1/25 Trafalgar Street, Johnsonville, Wellington",21/04/2011,$985K,$915K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/1-25-trafalgar-street/lXg09
"2/19 Trafalgar Street, Johnsonville, Wellington",24/03/2018,$835K,$775K - $890K,https://www.homes.co.nz/address/wellington/johnsonville/2-19-trafalgar-street/jDp7A
"19 Lomita Road, Johnsonville, Wellington",12/12/2015,$855K,$795K - $910K,https://www.homes.co.nz/address/wellington/johnsonville/19-lomita-road/Y20nV
"19A Lomita Road, Johnsonville, Wellington",16/11/2013,$1.03M,$955K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/19a-lomita-road/bLp22
"19A Comber Place, Johnsonville, Wellington",7/01/2016,$1.25M,$1.18M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/19a-comber-place/o0pz2
"2/9 Comber Place, Johnsonville, Wellington",1/01/1970,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/2-9-comber-place/VaB2o
"1/67 Cortina Avenue, Johnsonville, Wellington",8/03/2013,$875K,$815K - $935K,https://www.homes.co.nz/address/wellington/johnsonville/1-67-cortina-avenue/eBob2
"101 Cortina Avenue, Johnsonville, Wellington",21/06/2019,$1.22M,$1.14M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/101-cortina-avenue/jDoOx
"2/67 Cortina Avenue, Johnsonville, Wellington",4/11/2001,$875K,$815K - $935K,https://www.homes.co.nz/address/wellington/johnsonville/2-67-cortina-avenue/qyxYO
"3 Flinders Place, Johnsonville, Wellington",30/10/1997,$975K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/3-flinders-place/4E70l
"4 Flinders Place, Johnsonville, Wellington",27/07/2016,$1.07M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/4-flinders-place/nL9gM
"75B Cortina Avenue, Johnsonville, Wellington",21/10/2003,$770K,$730K - $815K,https://www.homes.co.nz/address/wellington/johnsonville/75b-cortina-avenue/0r0Dj
"77A Cortina Avenue, Johnsonville, Wellington",25/01/2016,$875K,$825K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/77a-cortina-avenue/x4NAA
"81B Cortina Avenue, Johnsonville, Wellington",20/02/2020,$865K,$805K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/81b-cortina-avenue/nL0wl
"81C Cortina Avenue, Johnsonville, Wellington",16/03/1997,$895K,$830K - $955K,https://www.homes.co.nz/address/wellington/johnsonville/81c-cortina-avenue/7E11k
"86 Cortina Avenue, Johnsonville, Wellington",15/11/2016,$1.25M,$1.16M - $1.34M,https://www.homes.co.nz/address/wellington/johnsonville/86-cortina-avenue/NXVp7
"90 Cortina Avenue, Johnsonville, Wellington",4/02/2002,$1.25M,$1.16M - $1.34M,https://www.homes.co.nz/address/wellington/johnsonville/90-cortina-avenue/DLO0v
"97 Cortina Avenue, Johnsonville, Wellington",10/04/2018,$875K,$815K - $940K,https://www.homes.co.nz/address/wellington/johnsonville/97-cortina-avenue/GkYE7
"10 Nether Green Crescent, Johnsonville, Wellington",24/08/2009,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/johnsonville/10-nether-green-crescent/gg8be
"16 Nether Green Crescent, Johnsonville, Wellington",22/03/2006,$1.3M,$1.21M - $1.39M,https://www.homes.co.nz/address/wellington/johnsonville/16-nether-green-crescent/LD5jk
"46B Erris Street, Johnsonville, Wellington",21/04/2012,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/46b-erris-street/jD1Rz
"38 Erris Street, Johnsonville, Wellington",24/10/2003,$1.1M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/38-erris-street/zKnEp
"48 Erris Street, Johnsonville, Wellington",24/02/1999,$1.05M,$980K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/48-erris-street/E09JM
"56 Erris Street, Johnsonville, Wellington",19/03/2017,$990K,$920K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/56-erris-street/4EAlQ
"6 Nether Green Crescent, Johnsonville, Wellington",28/10/2001,$1.15M,$1.07M - $1.23M,https://www.homes.co.nz/address/wellington/johnsonville/6-nether-green-crescent/MkPx5
"88 Cortina Avenue, Johnsonville, Wellington",28/11/1999,$1.24M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/88-cortina-avenue/MkJ5n
"92 Cortina Avenue, Johnsonville, Wellington",17/05/2000,$1.33M,$1.23M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/92-cortina-avenue/5ELLL
"110 Cortina Avenue, Johnsonville, Wellington",4/09/2018,$1.04M,$965K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/110-cortina-avenue/bLbPz
"30 Nether Green Crescent, Johnsonville, Wellington",31/08/2017,$1.31M,$1.22M - $1.4M,https://www.homes.co.nz/address/wellington/johnsonville/30-nether-green-crescent/Paxrz
"26 Nether Green Crescent, Johnsonville, Wellington",20/11/2015,$1.12M,$1.04M - $1.2M,https://www.homes.co.nz/address/wellington/johnsonville/26-nether-green-crescent/o0xa5
"24 Nether Green Crescent, Johnsonville, Wellington",19/10/2014,$1.34M,$1.24M - $1.43M,https://www.homes.co.nz/address/wellington/johnsonville/24-nether-green-crescent/7EjkN
"22 Nether Green Crescent, Johnsonville, Wellington",30/08/2008,$1.34M,$1.25M - $1.43M,https://www.homes.co.nz/address/wellington/johnsonville/22-nether-green-crescent/5EYJV
"127 Cortina Avenue, Johnsonville, Wellington",7/10/2004,$1.33M,$1.24M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/127-cortina-avenue/0ro1N
"136 Cortina Avenue, Johnsonville, Wellington",1/08/2004,$1.33M,$1.24M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/136-cortina-avenue/ekwbQ
"144 Cortina Avenue, Johnsonville, Wellington",24/04/2006,$1.28M,$1.19M - $1.37M,https://www.homes.co.nz/address/wellington/johnsonville/144-cortina-avenue/Paz7v
"105 Cortina Avenue, Johnsonville, Wellington",28/05/2013,$1.09M,$1.01M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/105-cortina-avenue/PaLWL
"199A Mclintock Street North, Johnsonville, Wellington",29/06/2012,$1.22M,$1.14M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/199a-mclintock-street-north/Gkygg
"202 Mclintock Street North, Johnsonville, Wellington",10/10/2011,$1.48M,$1.38M - $1.58M,https://www.homes.co.nz/address/wellington/johnsonville/202-mclintock-street-north/Y2wjy
"194 Mclintock Street North, Johnsonville, Wellington",25/06/2020,$1.73M,$1.61M - $1.85M,https://www.homes.co.nz/address/wellington/johnsonville/194-mclintock-street-north/Alr2L
"216 Mclintock Street North, Johnsonville, Wellington",27/11/2009,$1.45M,$1.35M - $1.56M,https://www.homes.co.nz/address/wellington/johnsonville/216-mclintock-street-north/vyRnG
"130A Cortina Avenue, Johnsonville, Wellington",8/03/2017,$1M,$945K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/130a-cortina-avenue/9Ygqb
"223 Mclintock Street North, Johnsonville, Wellington",3/10/2011,$1.37M,$1.28M - $1.47M,https://www.homes.co.nz/address/wellington/johnsonville/223-mclintock-street-north/ybEYW
"195 Mclintock Street North, Johnsonville, Wellington",3/06/2015,$1.51M,$1.4M - $1.61M,https://www.homes.co.nz/address/wellington/johnsonville/195-mclintock-street-north/84OKZ
"189A Mclintock Street North, Johnsonville, Wellington",5/07/2016,$1.41M,$1.31M - $1.51M,https://www.homes.co.nz/address/wellington/johnsonville/189a-mclintock-street-north/DLeV1
"179 Mclintock Street North, Johnsonville, Wellington",3/12/2017,$1.6M,$1.49M - $1.71M,https://www.homes.co.nz/address/wellington/johnsonville/179-mclintock-street-north/MQA4Z
"171 Mclintock Street North, Johnsonville, Wellington",7/10/2016,$1.58M,$1.47M - $1.69M,https://www.homes.co.nz/address/wellington/johnsonville/171-mclintock-street-north/GQYWg
"18 Cresswell Place, Johnsonville, Wellington",30/11/2012,$1.34M,$1.24M - $1.43M,https://www.homes.co.nz/address/wellington/johnsonville/18-cresswell-place/K05Pq
"1 Anzia Way, Johnsonville, Wellington",1/01/1970,$695K,$655K - $735K,https://www.homes.co.nz/address/wellington/johnsonville/1-anzia-way/W4Noq
"45 Sheridan Terrace, Johnsonville, Wellington",16/01/2000,$1.21M,$1.12M - $1.29M,https://www.homes.co.nz/address/wellington/johnsonville/45-sheridan-terrace/DLRX1
"47 Sheridan Terrace, Johnsonville, Wellington",1/01/1970,$410K,$375K - $445K,https://www.homes.co.nz/address/wellington/johnsonville/47-sheridan-terrace/o0xLr
"4/51 Sheridan Terrace, Johnsonville, Wellington",16/09/2008,$785K,$740K - $830K,https://www.homes.co.nz/address/wellington/johnsonville/4-51-sheridan-terrace/nLyXn
"53 Sheridan Terrace, Johnsonville, Wellington",1/01/1970,$1.5M,$1.39M - $1.6M,https://www.homes.co.nz/address/wellington/johnsonville/53-sheridan-terrace/15Pyq
"58 Sheridan Terrace, Johnsonville, Wellington",17/06/1998,$905K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/58-sheridan-terrace/rXlBn
"2 Cresswell Place, Johnsonville, Wellington",24/06/2021,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/2-cresswell-place/ROlwq
"23 Cresswell Place, Johnsonville, Wellington",14/06/2012,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/23-cresswell-place/pDRO4
"50 Sheridan Terrace, Johnsonville, Wellington",15/02/2000,$990K,$920K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/50-sheridan-terrace/7EApQ
"58A Sheridan Terrace, Johnsonville, Wellington",14/11/2004,$980K,$910K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/58a-sheridan-terrace/84pyx
"25 Cresswell Place, Johnsonville, Wellington",22/11/2020,$1.29M,$1.2M - $1.38M,https://www.homes.co.nz/address/wellington/johnsonville/25-cresswell-place/ybOre
"27 Cresswell Place, Johnsonville, Wellington",6/12/2016,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/johnsonville/27-cresswell-place/rk9PY
"30 Cresswell Place, Johnsonville, Wellington",19/12/2012,$1.36M,$1.27M - $1.46M,https://www.homes.co.nz/address/wellington/johnsonville/30-cresswell-place/al7OA
"61 Sheridan Terrace, Johnsonville, Wellington",15/02/2007,$950K,$900K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/61-sheridan-terrace/bLJXR
"73 Sheridan Terrace, Johnsonville, Wellington",16/04/2014,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/johnsonville/73-sheridan-terrace/bLDZ4
"85 Sheridan Terrace, Johnsonville, Wellington",15/05/2007,$945K,$880K - $1.01M,https://www.homes.co.nz/address/wellington/johnsonville/85-sheridan-terrace/JLXDL
"64A Sheridan Terrace, Johnsonville, Wellington",19/11/2020,$845K,$800K - $890K,https://www.homes.co.nz/address/wellington/johnsonville/64a-sheridan-terrace/4E77M
"64C Sheridan Terrace, Johnsonville, Wellington",3/04/2007,$845K,$800K - $890K,https://www.homes.co.nz/address/wellington/johnsonville/64c-sheridan-terrace/wxzer
"6B Ceres Crescent, Johnsonville, Wellington",7/03/2011,$710K,$670K - $745K,https://www.homes.co.nz/address/wellington/johnsonville/6b-ceres-crescent/o01JB
"64D Sheridan Terrace, Johnsonville, Wellington",6/09/2017,$995K,$925K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/64d-sheridan-terrace/ggejN
"3 Cresswell Place, Johnsonville, Wellington",1/08/2019,$1.42M,$1.32M - $1.52M,https://www.homes.co.nz/address/wellington/johnsonville/3-cresswell-place/NX9O5
"54A Chesterton Street, Johnsonville, Wellington",23/04/2018,$855K,$810K - $900K,https://www.homes.co.nz/address/wellington/johnsonville/54a-chesterton-street/4En5M
"54B Chesterton Street, Johnsonville, Wellington",12/09/2019,$915K,$865K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/54b-chesterton-street/1XNOX
"24 Cresswell Place, Johnsonville, Wellington",3/05/2018,$1.33M,$1.24M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/24-cresswell-place/LD2y0
"26 Cresswell Place, Johnsonville, Wellington",12/07/2018,$1.09M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/26-cresswell-place/pDeVV
"29 Cresswell Place, Johnsonville, Wellington",8/12/2016,$1.34M,$1.25M - $1.44M,https://www.homes.co.nz/address/wellington/johnsonville/29-cresswell-place/EWyVa
"50 Cresswell Place, Johnsonville, Wellington",1/01/1970,$285K,$260K - $305K,https://www.homes.co.nz/address/wellington/johnsonville/50-cresswell-place/a5JYa
"60A Sheridan Terrace, Johnsonville, Wellington",19/04/2021,$1.13M,$1.08M - $1.16M,https://www.homes.co.nz/address/wellington/johnsonville/60a-sheridan-terrace/Alo4L
"1 Kerr Grove, Johnsonville, Wellington",1/10/2000,$1.29M,$1.2M - $1.38M,https://www.homes.co.nz/address/wellington/johnsonville/1-kerr-grove/o04va
"30 Cunliffe Street, Johnsonville, Wellington",27/07/2016,$1.06M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/30-cunliffe-street/ybqBW
"32 Cunliffe Street, Johnsonville, Wellington",29/05/2002,$985K,$915K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/32-cunliffe-street/PaNvk
"38 Cunliffe Street, Johnsonville, Wellington",14/07/2015,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/38-cunliffe-street/rX9W8
"3 Kerr Grove, Johnsonville, Wellington",10/10/2013,$840K,$795K - $885K,https://www.homes.co.nz/address/wellington/johnsonville/3-kerr-grove/OgE1X
"50 Cunliffe Street, Johnsonville, Wellington",1/01/1970,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/50-cunliffe-street/nLwOy
"7 Kerr Grove, Johnsonville, Wellington",1/01/1970,$765K,$720K - $805K,https://www.homes.co.nz/address/wellington/johnsonville/7-kerr-grove/ROb8Z
"78 Clifford Road, Johnsonville, Wellington",20/11/2019,$875K,$825K - $920K,https://www.homes.co.nz/address/wellington/johnsonville/78-clifford-road/wxoQq
"82 Clifford Road, Johnsonville, Wellington",21/07/1997,$755K,$700K - $805K,https://www.homes.co.nz/address/wellington/johnsonville/82-clifford-road/5ER8R
"8 Hallewell Crescent, Johnsonville, Wellington",1/01/1970,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/wellington/johnsonville/8-hallewell-crescent/jDGeW
"4/40 Clifford Road, Johnsonville, Wellington",9/12/1999,$1.2M,$1.12M - $1.28M,https://www.homes.co.nz/address/wellington/johnsonville/4-40-clifford-road/X4GMn
"6/40 Clifford Road, Johnsonville, Wellington",7/03/2018,$1.13M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/johnsonville/6-40-clifford-road/DLvrn
"7/40 Clifford Road, Johnsonville, Wellington",5/10/2016,$1.23M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/7-40-clifford-road/DLwov
"1/17B Fraser Avenue, Johnsonville, Wellington",7/06/2006,$755K,$715K - $800K,https://www.homes.co.nz/address/wellington/johnsonville/1-17b-fraser-avenue/o0qZ4
"1 Fraser Avenue, Johnsonville, Wellington",30/09/2011,$1.05M,$980K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/1-fraser-avenue/ROpgy
"1 Pollen Street, Johnsonville, Wellington",3/05/2017,$895K,$830K - $955K,https://www.homes.co.nz/address/wellington/johnsonville/1-pollen-street/E0xDx
"2 Tarawera Road, Johnsonville, Wellington",11/02/2021,$1.34M,$1.25M - $1.41M,https://www.homes.co.nz/address/wellington/johnsonville/2-tarawera-road/E0r1M
"36 Dominion Park Street, Johnsonville, Wellington",23/05/2019,$850K,$790K - $910K,https://www.homes.co.nz/address/wellington/johnsonville/36-dominion-park-street/DLOPD
