full_address,estimate_date,estimate_value,estimate_range,link
"70 Banks Boulevard, Whitby, Porirua",21/07/2020,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/70-banks-boulevard/9eeqK
"36 Albatross Close, Whitby, Porirua",9/11/2015,$970K,$915K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/36-albatross-close/qyp20
"25 Spyglass Lane, Whitby, Porirua",19/11/2015,$1.1M,$1.03M - $1.16M,https://www.homes.co.nz/address/porirua/whitby/25-spyglass-lane/Ao0aK
"32 Molyneux Close, Whitby, Porirua",3/11/2001,$1.52M,$1.44M - $1.61M,https://www.homes.co.nz/address/porirua/whitby/32-molyneux-close/gZ5x9
"22 Portage Place, Whitby, Porirua",26/06/2000,$1.37M,$1.29M - $1.45M,https://www.homes.co.nz/address/porirua/whitby/22-portage-place/PBWXX
"9 Scoresby Grove, Whitby, Porirua",27/10/2015,$2.04M,$1.93M - $2.16M,https://www.homes.co.nz/address/porirua/whitby/9-scoresby-grove/YeRxG
"15 Saunders Close, Whitby, Porirua",2/01/2006,$1.1M,$1.04M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/15-saunders-close/gZeN2
"70 Sailmaker Close, Whitby, Porirua",1/01/1970,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/70-sailmaker-close/OP8ee
"72 Samwell Drive, Whitby, Porirua",3/03/1999,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/72-samwell-drive/npa5y
"37 Ayton Drive, Whitby, Porirua",1/01/1970,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/37-ayton-drive/yKWEO
"3 Charthouse Lane, Whitby, Porirua",1/01/1970,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/3-charthouse-lane/ZegZp
"27 Exploration Way, Whitby, Porirua",14/02/2013,$1.14M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/27-exploration-way/Oo1Pj
"40 Latitude Close, Whitby, Porirua",1/08/2006,$1.42M,$1.34M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/40-latitude-close/rjV9D
"53 Leeward Drive, Whitby, Porirua",24/08/2005,$1.13M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/53-leeward-drive/q5Qj4
"23 Mercury Way, Whitby, Porirua",16/05/1989,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/23-mercury-way/lb0QO
"2 Mizzen Place, Whitby, Porirua",23/03/2017,$880K,$835K - $930K,https://www.homes.co.nz/address/porirua/whitby/2-mizzen-place/QKbKY
"3 Pump Lane, Whitby, Porirua",20/07/2013,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/3-pump-lane/4LYJg
"37 The Companionway, Whitby, Porirua",27/02/2015,$940K,$885K - $990K,https://www.homes.co.nz/address/porirua/whitby/37-the-companionway/EkzOG
"56 Spinnaker Drive, Whitby, Porirua",9/09/2020,$855K,$810K - $900K,https://www.homes.co.nz/address/porirua/whitby/56-spinnaker-drive/Oo1ej
"21 Stemhead Lane, Whitby, Porirua",2/04/2006,$925K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/21-stemhead-lane/rjGq1
"8 The Bollard, Whitby, Porirua",12/04/2017,$875K,$825K - $925K,https://www.homes.co.nz/address/porirua/whitby/8-the-bollard/DDKBN
"9 The Sounding, Whitby, Porirua",23/07/2020,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/9-the-sounding/AOz8y
"10 Semaphore Lane, Whitby, Porirua",22/06/2009,$1.48M,$1.4M - $1.56M,https://www.homes.co.nz/address/porirua/whitby/10-semaphore-lane/ZlQKN
"10 Gennaker Lane, Whitby, Porirua",2/11/2010,$1.06M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/10-gennaker-lane/OoW4w
"65 Staithes Drive North, Whitby, Porirua",20/01/2012,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/65-staithes-drive-north/ZeBPP
"210A Staithes Drive South, Whitby, Porirua",9/12/1998,$765K,$745K - $780K,https://www.homes.co.nz/address/porirua/whitby/210a-staithes-drive-south/OoaEj
"5 Banks Boulevard, Whitby, Porirua",10/06/2015,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/5-banks-boulevard/Lwx2W
"28 Lanyon Place, Whitby, Porirua",30/10/2012,$1.98M,$1.88M - $2.07M,https://www.homes.co.nz/address/porirua/whitby/28-lanyon-place/Ggr4B
"40 Spyglass Lane, Whitby, Porirua",21/11/2008,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/40-spyglass-lane/BLZk4
"52 Molyneux Close, Whitby, Porirua",1/01/1970,$1.66M,$1.57M - $1.75M,https://www.homes.co.nz/address/porirua/whitby/52-molyneux-close/oKAgQ
"11 Petrel Lane, Whitby, Porirua",3/11/2003,$1.39M,$1.31M - $1.46M,https://www.homes.co.nz/address/porirua/whitby/11-petrel-lane/DYq8w
"24 Observatory Close, Whitby, Porirua",20/08/2020,$1.42M,$1.34M - $1.5M,https://www.homes.co.nz/address/porirua/whitby/24-observatory-close/EqlDO
"28 Joseph Banks Drive, Whitby, Porirua",5/12/2003,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/28-joseph-banks-drive/xZANG
"89 Ayton Drive, Whitby, Porirua",16/03/2000,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/89-ayton-drive/opwk4
"5 Bowline Place, Whitby, Porirua",21/08/2016,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/5-bowline-place/nKNz7
"11 Cannon Lane, Whitby, Porirua",17/10/2017,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/11-cannon-lane/8YyYx
"12 Hicks Close, Whitby, Porirua",9/03/1998,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/12-hicks-close/gZeE9
"106 Leeward Drive, Whitby, Porirua",16/07/1986,$910K,$860K - $965K,https://www.homes.co.nz/address/porirua/whitby/106-leeward-drive/kGj1l
"99 Leeward Drive, Whitby, Porirua",21/06/2012,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/99-leeward-drive/QKlnE
"8 Longitude Place, Whitby, Porirua",1/01/1970,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/8-longitude-place/GgxoZ
"11 Shackle Lane, Whitby, Porirua",22/05/1998,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/11-shackle-lane/JAY22
"1 The Companionway, Whitby, Porirua",16/02/2017,$935K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/1-the-companionway/44v08
"18 Staysail Place, Whitby, Porirua",30/01/2008,$870K,$820K - $920K,https://www.homes.co.nz/address/porirua/whitby/18-staysail-place/aZkAe
"15 The Anchorage, Whitby, Porirua",27/08/2015,$935K,$885K - $990K,https://www.homes.co.nz/address/porirua/whitby/15-the-anchorage/zKZG2
"7 Port Lane, Whitby, Porirua",11/06/2007,$1.12M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/7-port-lane/XlkzW
"55 Endeavour Drive, Whitby, Porirua",10/06/2014,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/55-endeavour-drive/OxoBX
"10 Optimist Way, Whitby, Porirua",1/01/1970,$1.74M,$1.64M - $1.84M,https://www.homes.co.nz/address/porirua/whitby/10-optimist-way/ljb7n
"70 Spyglass Lane, Whitby, Porirua",28/05/2013,$1.28M,$1.25M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/70-spyglass-lane/PBWNv
"3 Leadline Place, Whitby, Porirua",4/09/2014,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/3-leadline-place/LwxKW
"62 Banks Boulevard, Whitby, Porirua",26/05/2015,$1.59M,$1.5M - $1.68M,https://www.homes.co.nz/address/porirua/whitby/62-banks-boulevard/MAArZ
"7 Eclipse Lane, Whitby, Porirua",11/02/2016,$1.14M,$1.07M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/7-eclipse-lane/DYqA2
"23 Spyglass Lane, Whitby, Porirua",7/03/2003,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/23-spyglass-lane/AO71z
"8 Sailmaker Close, Whitby, Porirua",1/06/2017,$1.08M,$1.05M - $1.1M,https://www.homes.co.nz/address/porirua/whitby/8-sailmaker-close/opNG2
"17 Joseph Banks Drive, Whitby, Porirua",10/03/2018,$1.13M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/17-joseph-banks-drive/BLJjY
"6 James Cook Drive, Whitby, Porirua",20/11/1998,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/6-james-cook-drive/KA7pW
"1 Adventure Drive, Whitby, Porirua",7/11/2000,$885K,$840K - $935K,https://www.homes.co.nz/address/porirua/whitby/1-adventure-drive/509xL
"59 Ayton Drive, Whitby, Porirua",8/01/2019,$955K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/59-ayton-drive/YegqG
"47 Ayton Drive, Whitby, Porirua",17/11/2015,$960K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/47-ayton-drive/qypeX
"4 Azimuth Place, Whitby, Porirua",2/02/2021,$1.38M,$1.31M - $1.44M,https://www.homes.co.nz/address/porirua/whitby/4-azimuth-place/9LzOK
"30 Exploration Way, Whitby, Porirua",1/01/1970,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/porirua/whitby/30-exploration-way/9gyGJ
"100 Mercury Way, Whitby, Porirua",3/06/2003,$955K,$900K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/100-mercury-way/NqZBl
"64 Omapere Street, Whitby, Porirua",14/01/2015,$810K,$765K - $855K,https://www.homes.co.nz/address/porirua/whitby/64-omapere-street/zZqMR
"5 Shackle Lane, Whitby, Porirua",18/05/2018,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/5-shackle-lane/7ky5M
"47 Spinnaker Drive, Whitby, Porirua",6/03/2000,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/47-spinnaker-drive/Ao4XD
"10 Stemhead Lane, Whitby, Porirua",7/07/2016,$785K,$745K - $830K,https://www.homes.co.nz/address/porirua/whitby/10-stemhead-lane/yZP2M
"74 Spinnaker Drive, Whitby, Porirua",24/06/1981,$865K,$815K - $910K,https://www.homes.co.nz/address/porirua/whitby/74-spinnaker-drive/QKbRA
"36 The Crowsnest, Whitby, Porirua",21/12/2011,$1.67M,$1.57M - $1.76M,https://www.homes.co.nz/address/porirua/whitby/36-the-crowsnest/4L7qL
"4 Antipodes Lane, Whitby, Porirua",17/09/2018,$1.71M,$1.61M - $1.8M,https://www.homes.co.nz/address/porirua/whitby/4-antipodes-lane/JA7g2
"7 Canary Way, Whitby, Porirua",14/09/2010,$1.55M,$1.46M - $1.63M,https://www.homes.co.nz/address/porirua/whitby/7-canary-way/OoKKN
"11 Seagull Place, Whitby, Porirua",3/07/2012,$920K,$865K - $970K,https://www.homes.co.nz/address/porirua/whitby/11-seagull-place/MYJ7k
"109 Discovery Drive, Whitby, Porirua",10/09/2011,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/109-discovery-drive/Nq547
"2 Molyneux Close, Whitby, Porirua",12/10/1998,$1.29M,$1.22M - $1.36M,https://www.homes.co.nz/address/porirua/whitby/2-molyneux-close/K8QMn
"15 Petrel Lane, Whitby, Porirua",28/05/2012,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/15-petrel-lane/9LzVe
"68 Sailmaker Close, Whitby, Porirua",24/03/2016,$1.16M,$1.1M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/68-sailmaker-close/0MyWj
"92 Joseph Banks Drive, Whitby, Porirua",12/12/2012,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/porirua/whitby/92-joseph-banks-drive/OoWjn
"87 Ayton Drive, Whitby, Porirua",16/09/2005,$945K,$895K - $1M,https://www.homes.co.nz/address/porirua/whitby/87-ayton-drive/rpLa1
"10 Capstan Lane, Whitby, Porirua",7/11/2000,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/10-capstan-lane/rjGg1
"19 Cleat Street, Whitby, Porirua",1/01/1970,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/19-cleat-street/kG2PW
"50 Discovery Drive, Whitby, Porirua",8/08/2019,$960K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/50-discovery-drive/8yZeK
"26 Exploration Way, Whitby, Porirua",8/02/2006,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/26-exploration-way/gpVbe
"4 Gaff Place, Whitby, Porirua",1/12/2016,$845K,$800K - $890K,https://www.homes.co.nz/address/porirua/whitby/4-gaff-place/9gyv9
"11 Hicks Close, Whitby, Porirua",2/05/2007,$990K,$935K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/11-hicks-close/yZQ9a
"17 Hicks Close, Whitby, Porirua",13/03/2006,$970K,$915K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/17-hicks-close/EqlOr
"2 Kedge Lane, Whitby, Porirua",14/08/1995,$910K,$860K - $965K,https://www.homes.co.nz/address/porirua/whitby/2-kedge-lane/4L758
"68 Mercury Way, Whitby, Porirua",3/03/2016,$980K,$925K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/68-mercury-way/L4VD0
"78 Omapere Street, Whitby, Porirua",21/10/2003,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/78-omapere-street/xZVAO
"67 Omapere Street, Whitby, Porirua",20/01/2003,$850K,$805K - $895K,https://www.homes.co.nz/address/porirua/whitby/67-omapere-street/kG2Lv
"11B Pump Lane, Whitby, Porirua",21/07/2018,$720K,$705K - $740K,https://www.homes.co.nz/address/porirua/whitby/11b-pump-lane/4LY7M
"39 The Companionway, Whitby, Porirua",11/01/2007,$955K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/39-the-companionway/DDRyn
"218 Staithes Drive South, Whitby, Porirua",24/07/2000,$1.18M,$1.15M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/218-staithes-drive-south/9LKGP
"5 Woolwich Close, Whitby, Porirua",12/02/2020,$950K,$895K - $1M,https://www.homes.co.nz/address/porirua/whitby/5-woolwich-close/gpVN9
"6 Woolwich Close, Whitby, Porirua",11/11/2004,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/6-woolwich-close/8yZ1j
"51 Staithes Drive North, Whitby, Porirua",25/11/2015,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/porirua/whitby/51-staithes-drive-north/AO7DX
"103 Discovery Drive, Whitby, Porirua",15/09/1997,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/103-discovery-drive/0MnGn
"35 Lanyon Place, Whitby, Porirua",6/02/1996,$1.31M,$1.24M - $1.38M,https://www.homes.co.nz/address/porirua/whitby/35-lanyon-place/EkzN7
"12 The Masthead, Whitby, Porirua",1/08/1999,$1.2M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/12-the-masthead/L4Zg0
"6 Pilot Lane, Whitby, Porirua",21/10/2013,$925K,$870K - $975K,https://www.homes.co.nz/address/porirua/whitby/6-pilot-lane/RGlRP
"2 Saunders Close, Whitby, Porirua",6/10/2002,$1.21M,$1.15M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/2-saunders-close/vZpP9
"10 Observatory Close, Whitby, Porirua",14/10/2014,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/10-observatory-close/1R1Yq
"7 Observatory Close, Whitby, Porirua",14/11/2019,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/7-observatory-close/OPGXY
"456 Paremata Road, Whitby, Porirua",28/03/2017,$TBC,$ - $,https://www.homes.co.nz/address/porirua/whitby/456-paremata-road/MYE0v
"6 Sailmaker Close, Whitby, Porirua",24/12/2018,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/6-sailmaker-close/aNrva
"53 Joseph Banks Drive, Whitby, Porirua",1/01/1970,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/53-joseph-banks-drive/DYren
"6 Ayton Drive, Whitby, Porirua",4/04/2001,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/6-ayton-drive/50p4E
"44 Ayton Drive, Whitby, Porirua",22/08/2016,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/44-ayton-drive/PAl80
"68 Ayton Drive, Whitby, Porirua",14/03/2009,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/68-ayton-drive/X9jWb
"2 Discovery Drive, Whitby, Porirua",2/11/2008,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/2-discovery-drive/YeXnw
"39 Latitude Close, Whitby, Porirua",14/02/2002,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/39-latitude-close/DDR2n
"8 Meridian Way, Whitby, Porirua",14/09/2020,$995K,$940K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/8-meridian-way/2OW9K
"33 Shackle Lane, Whitby, Porirua",11/02/2020,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/33-shackle-lane/2OWKj
"64 Spinnaker Drive, Whitby, Porirua",31/05/2010,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/64-spinnaker-drive/BLYQY
"14 The Mainsail, Whitby, Porirua",14/09/2016,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/14-the-mainsail/gZ7LV
"3 The Yardarm, Whitby, Porirua",21/04/2000,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/3-the-yardarm/Oo1lj
"25 Thimble Lane, Whitby, Porirua",5/09/2019,$910K,$860K - $960K,https://www.homes.co.nz/address/porirua/whitby/25-thimble-lane/rpwwn
"10 Woolwich Close, Whitby, Porirua",1/02/2005,$725K,$710K - $745K,https://www.homes.co.nz/address/porirua/whitby/10-woolwich-close/1RJGQ
"30 Transom Close, Whitby, Porirua",17/09/2018,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/30-transom-close/AOwoG
"48 Banks Boulevard, Whitby, Porirua",22/06/2017,$1.24M,$1.17M - $1.31M,https://www.homes.co.nz/address/porirua/whitby/48-banks-boulevard/9eeN9
"56 Banks Boulevard, Whitby, Porirua",26/10/2016,$1.44M,$1.36M - $1.52M,https://www.homes.co.nz/address/porirua/whitby/56-banks-boulevard/jBg7j
"35B Latitude Close, Whitby, Porirua",6/05/2016,$835K,$815K - $855K,https://www.homes.co.nz/address/porirua/whitby/35b-latitude-close/kGJew
"29 Seagull Place, Whitby, Porirua",3/09/2013,$920K,$870K - $975K,https://www.homes.co.nz/address/porirua/whitby/29-seagull-place/kWppp
"8 The Topdeck, Whitby, Porirua",19/07/1999,$1.48M,$1.4M - $1.56M,https://www.homes.co.nz/address/porirua/whitby/8-the-topdeck/05XeZ
"17 Spyglass Lane, Whitby, Porirua",18/02/2016,$1.04M,$980K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/17-spyglass-lane/V1Qwq
"3 Petrel Lane, Whitby, Porirua",19/12/2017,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/3-petrel-lane/gZ79M
"12 Saunders Close, Whitby, Porirua",2/08/2001,$1.06M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/12-saunders-close/RGxWE
"6 Carvel Lane, Whitby, Porirua",13/06/2014,$880K,$830K - $925K,https://www.homes.co.nz/address/porirua/whitby/6-carvel-lane/xZxPb
"21 Hicks Close, Whitby, Porirua",23/05/2007,$930K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/21-hicks-close/44vEk
"28 Leeward Drive, Whitby, Porirua",20/06/1989,$1.23M,$1.16M - $1.3M,https://www.homes.co.nz/address/porirua/whitby/28-leeward-drive/MYE7Y
"37 Shackle Lane, Whitby, Porirua",1/01/1970,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/37-shackle-lane/2AyjZ
"59 Spinnaker Drive, Whitby, Porirua",10/08/2020,$805K,$785K - $820K,https://www.homes.co.nz/address/porirua/whitby/59-spinnaker-drive/vvee0
"48 Spinnaker Drive, Whitby, Porirua",8/02/2002,$925K,$870K - $975K,https://www.homes.co.nz/address/porirua/whitby/48-spinnaker-drive/8yNXj
"15 The Bollard, Whitby, Porirua",15/08/2016,$830K,$785K - $875K,https://www.homes.co.nz/address/porirua/whitby/15-the-bollard/yKp7e
"28 The Anchorage, Whitby, Porirua",10/03/2011,$1.62M,$1.53M - $1.71M,https://www.homes.co.nz/address/porirua/whitby/28-the-anchorage/lpoDo
"25 The Quarterdeck, Whitby, Porirua",2/12/2020,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/25-the-quarterdeck/9gDy9
"3 The Top Gallant, Whitby, Porirua",16/10/2012,$1.19M,$1.13M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/3-the-top-gallant/5YOn0
"14 Woolwich Close, Whitby, Porirua",4/06/1999,$975K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/14-woolwich-close/2AMRZ
"12 Joseph Banks Drive, Whitby, Porirua",3/03/2004,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/porirua/whitby/12-joseph-banks-drive/kpBYW
"27 Endeavour Drive, Whitby, Porirua",15/12/2009,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/27-endeavour-drive/Ze1Qv
"16 Flotilla Place, Whitby, Porirua",23/12/2011,$1.3M,$1.23M - $1.37M,https://www.homes.co.nz/address/porirua/whitby/16-flotilla-place/ZNKZV
"13 Bowsprit Way, Whitby, Porirua",15/01/1999,$1.42M,$1.34M - $1.5M,https://www.homes.co.nz/address/porirua/whitby/13-bowsprit-way/ZeOjw
"9 Lodestar Lane, Whitby, Porirua",1/01/1970,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/9-lodestar-lane/7oBwN
"31 Seagull Place, Whitby, Porirua",19/03/1998,$870K,$820K - $915K,https://www.homes.co.nz/address/porirua/whitby/31-seagull-place/bZy14
"6 The Haven, Whitby, Porirua",29/11/1999,$1.16M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/6-the-haven/vvK90
"14 Petrel Lane, Whitby, Porirua",26/07/2018,$1.17M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/14-petrel-lane/L41Zq
"74 Samwell Drive, Whitby, Porirua",18/10/2003,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/74-samwell-drive/KAqEW
"7 Joseph Banks Drive, Whitby, Porirua",1/12/2020,$865K,$850K - $885K,https://www.homes.co.nz/address/porirua/whitby/7-joseph-banks-drive/508j4
"13 James Cook Drive, Whitby, Porirua",29/05/2018,$1.01M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/13-james-cook-drive/lbZ99
"84 Ayton Drive, Whitby",11/06/2021,$970K,$915K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/84-ayton-drive/B89gp
"2 Capstan Lane, Whitby, Porirua",23/04/2014,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/2-capstan-lane/V1D97
"37 Discovery Drive, Whitby, Porirua",9/03/2003,$975K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/37-discovery-drive/1RnGq
"24 Exploration Way, Whitby, Porirua",25/07/2004,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/24-exploration-way/Oo17Y
"58 Leeward Drive, Whitby, Porirua",20/05/1981,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/58-leeward-drive/1R1Gw
"15 Longitude Place, Whitby, Porirua",20/10/2010,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/15-longitude-place/R75Wg
"10 Mariners Way, Whitby, Porirua",26/03/1997,$1.38M,$1.3M - $1.46M,https://www.homes.co.nz/address/porirua/whitby/10-mariners-way/pKGzM
