WKT,address_id,change_id,address_type,unit_value,address_number,address_number_suffix,address_number_high,water_route_name,water_name,suburb_locality,town_city,full_address_number,full_road_name,full_address,road_section_id,gd2000_xcoord,gd2000_ycoord,water_route_name_ascii,water_name_ascii,suburb_locality_ascii,town_city_ascii,full_road_name_ascii,full_address_ascii,shape_X,shape_Y
POINT (174.8862561833 -41.1060374),1603876,1700451,Road,,49,B,,,,Whitby,Porirua,49B,Bosun Terrace,"49B Bosun Terrace, Whitby, Porirua",72442,174.88625618,-41.10603740,,,Whitby,Porirua,Bosun Terrace,"49B Bosun Terrace, Whitby, Porirua",174.8862561833,-41.1060374
POINT (174.9076826667 -41.1177809667),1609877,1384556,Road,,11,,,,,Whitby,Porirua,11,Pacific View,"11 Pacific View, Whitby, Porirua",354944,174.90768267,-41.11778097,,,Whitby,Porirua,Pacific View,"11 Pacific View, Whitby, Porirua",174.9076826667,-41.1177809667
POINT (174.89718265 -41.1203438833),1946309,1506057,Road,,16,,,,,Whitby,Porirua,16,Leadline Place,"16 Leadline Place, Whitby, Porirua",370223,174.89718265,-41.12034388,,,Whitby,Porirua,Leadline Place,"16 Leadline Place, Whitby, Porirua",174.89718265,-41.1203438833
POINT (174.8983186167 -41.1170144167),1435348,1252556,Road,,7,,,,,Whitby,Porirua,7,Flotilla Place,"7 Flotilla Place, Whitby, Porirua",354712,174.89831862,-41.11701442,,,Whitby,Porirua,Flotilla Place,"7 Flotilla Place, Whitby, Porirua",174.8983186167,-41.1170144167
POINT (174.8926327667 -41.1162021333),1461267,1274176,Road,,5,,,,,Whitby,Porirua,5,Newhaven Way,"5 Newhaven Way, Whitby, Porirua",102161,174.89263277,-41.11620213,,,Whitby,Porirua,Newhaven Way,"5 Newhaven Way, Whitby, Porirua",174.8926327667,-41.1162021333
POINT (174.9120688333 -41.1176455167),1627544,1395923,Road,,92,,,,,Whitby,Porirua,92,Endeavour Drive,"92 Endeavour Drive, Whitby, Porirua",361831,174.91206883,-41.11764552,,,Whitby,Porirua,Endeavour Drive,"92 Endeavour Drive, Whitby, Porirua",174.9120688333,-41.1176455167
POINT (174.89921225 -41.11781575),1566286,1357749,Road,,2,,,,,Whitby,Porirua,2,The Pier,"2 The Pier, Whitby, Porirua",316493,174.89921225,-41.11781575,,,Whitby,Porirua,The Pier,"2 The Pier, Whitby, Porirua",174.89921225,-41.11781575
POINT (174.8800149667 -41.11720665),1461436,1274282,Road,,1,,,,,Whitby,Porirua,1,Abbey Way,"1 Abbey Way, Whitby, Porirua",376982,174.88001497,-41.11720665,,,Whitby,Porirua,Abbey Way,"1 Abbey Way, Whitby, Porirua",174.8800149667,-41.11720665
POINT (174.8768873667 -41.1126072),1391289,1218833,Road,,56,,,,,Whitby,Porirua,56,Staithes Drive North,"56 Staithes Drive North, Whitby, Porirua",371388,174.87688737,-41.11260720,,,Whitby,Porirua,Staithes Drive North,"56 Staithes Drive North, Whitby, Porirua",174.8768873667,-41.1126072
POINT (174.9099768667 -41.1085317167),1450331,1264486,Road,,4,,,,,Whitby,Porirua,4,Voyager Way,"4 Voyager Way, Whitby, Porirua",87099,174.90997687,-41.10853172,,,Whitby,Porirua,Voyager Way,"4 Voyager Way, Whitby, Porirua",174.9099768667,-41.1085317167
