full_address,estimate_date,estimate_value,estimate_range,link
"58 Victory Avenue, Karori, Wellington",1/01/1970,$965K,$900K - $1.03M,https://www.homes.co.nz/address/wellington/karori/58-victory-avenue/yb75b
"20 Burrows Avenue, Karori, Wellington",3/04/1987,$1.08M,$1.01M - $1.15M,https://www.homes.co.nz/address/wellington/karori/20-burrows-avenue/JLoMQ
"59 Woodhouse Avenue, Karori, Wellington",1/01/1970,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/59-woodhouse-avenue/ekvx5
"6 Beatty Avenue, Karori, Wellington",31/05/2014,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/karori/6-beatty-avenue/9YXLQ
"21 Donald Street, Karori, Wellington",27/03/2013,$1.51M,$1.41M - $1.61M,https://www.homes.co.nz/address/wellington/karori/21-donald-street/AlxML
"48 David Crescent, Karori, Wellington",4/10/2014,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/karori/48-david-crescent/OgNpj
"4 Newcombe Crescent, Karori, Wellington",11/09/1994,$1.87M,$1.74M - $1.99M,https://www.homes.co.nz/address/wellington/karori/4-newcombe-crescent/bLByb
"5 Fancourt Street, Karori, Wellington",28/04/2006,$4.36M,$4.07M - $4.64M,https://www.homes.co.nz/address/wellington/karori/5-fancourt-street/o0VvQ
"60 Parkvale Road, Karori, Wellington",21/06/2019,$1.93M,$1.8M - $2.05M,https://www.homes.co.nz/address/wellington/karori/60-parkvale-road/GkAY7
"13 Scapa Terrace, Karori, Wellington",5/08/2010,$1.99M,$1.86M - $2.13M,https://www.homes.co.nz/address/wellington/karori/13-scapa-terrace/vOw19
"29 Kano Street, Karori, Wellington",21/02/2014,$1.6M,$1.5M - $1.71M,https://www.homes.co.nz/address/wellington/karori/29-kano-street/DLOa0
"38 Beauchamp Street, Karori, Wellington",1/01/1970,$1.55M,$1.45M - $1.66M,https://www.homes.co.nz/address/wellington/karori/38-beauchamp-street/vyJNP
"22 Ponsonby Road, Karori, Wellington",5/05/2019,$1.81M,$1.69M - $1.93M,https://www.homes.co.nz/address/wellington/karori/22-ponsonby-road/2E7Wq
"35 Rosehaugh Avenue, Karori, Wellington",27/10/1998,$1.39M,$1.3M - $1.48M,https://www.homes.co.nz/address/wellington/karori/35-rosehaugh-avenue/4En5k
"44 Homewood Crescent, Karori, Wellington",11/06/2020,$1.18M,$1.1M - $1.25M,https://www.homes.co.nz/address/wellington/karori/44-homewood-crescent/jDMp5
"63 Nottingham Street, Karori, Wellington",21/11/2010,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/63-nottingham-street/ROnBE
"71 Nottingham Street, Karori, Wellington",4/08/2017,$960K,$895K - $1.02M,https://www.homes.co.nz/address/wellington/karori/71-nottingham-street/Ox8GY
"10 Shirley Street, Karori, Wellington",19/06/2015,$1.47M,$1.38M - $1.57M,https://www.homes.co.nz/address/wellington/karori/10-shirley-street/JLGWO
"113 Messines Road, Karori, Wellington",22/12/2017,$1.61M,$1.5M - $1.72M,https://www.homes.co.nz/address/wellington/karori/113-messines-road/wrgoW
"34 Duthie Street, Karori, Wellington",12/02/2014,$1.58M,$1.48M - $1.68M,https://www.homes.co.nz/address/wellington/karori/34-duthie-street/wx0vD
"71 Duthie Street, Karori, Wellington",1/09/2011,$1.71M,$1.6M - $1.82M,https://www.homes.co.nz/address/wellington/karori/71-duthie-street/X4lP2
"5 Lancaster Street, Karori, Wellington",13/03/2018,$2.59M,$2.42M - $2.76M,https://www.homes.co.nz/address/wellington/karori/5-lancaster-street/5E8v5
"4 Cathie Place, Karori, Wellington",1/01/1970,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/karori/4-cathie-place/DLDDw
"111 Makara Road, Karori, Wellington",27/03/2001,$965K,$900K - $1.03M,https://www.homes.co.nz/address/wellington/karori/111-makara-road/VanXD
"13 Hathaway Avenue, Karori, Wellington",17/03/1986,$1.09M,$1.01M - $1.16M,https://www.homes.co.nz/address/wellington/karori/13-hathaway-avenue/GaKwZ
"17 Thurleigh Grove, Karori, Wellington",17/06/2003,$1.14M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/karori/17-thurleigh-grove/E0bbw
"18 St Albans Avenue, Karori, Wellington",17/03/2015,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/karori/18-st-albans-avenue/lXzBE
"27 Makara Road, Karori, Wellington",12/10/2011,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/27-makara-road/DLABw
"44 Woodhouse Avenue, Karori, Wellington",24/04/2015,$1.44M,$1.34M - $1.53M,https://www.homes.co.nz/address/wellington/karori/44-woodhouse-avenue/kkWoA
"382 Karori Road, Karori, Wellington",1/01/1970,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/382-karori-road/PaeLv
"403 Karori Road, Karori, Wellington",12/05/2013,$1.39M,$1.3M - $1.49M,https://www.homes.co.nz/address/wellington/karori/403-karori-road/9YW0P
"7 Fillbridge Way, Karori, Wellington",8/07/2020,$1.73M,$1.62M - $1.85M,https://www.homes.co.nz/address/wellington/karori/7-fillbridge-way/qk2pX
"11 David Crescent, Karori, Wellington",4/12/2014,$1.22M,$1.14M - $1.3M,https://www.homes.co.nz/address/wellington/karori/11-david-crescent/AlLXD
"19 Raine Street, Karori, Wellington",1/01/1970,$1.63M,$1.52M - $1.73M,https://www.homes.co.nz/address/wellington/karori/19-raine-street/158Jy
"222 Karori Road, Karori, Wellington",1/01/1970,$1.66M,$1.55M - $1.77M,https://www.homes.co.nz/address/wellington/karori/222-karori-road/ROa0Y
"11 Ridd Crescent, Karori, Wellington",8/12/2005,$1.61M,$1.51M - $1.72M,https://www.homes.co.nz/address/wellington/karori/11-ridd-crescent/ekw4K
"28 Firth Terrace, Karori, Wellington",5/04/2017,$1.63M,$1.52M - $1.74M,https://www.homes.co.nz/address/wellington/karori/28-firth-terrace/zOAG8
"34 Verviers Street, Karori, Wellington",23/03/2002,$1.26M,$1.18M - $1.34M,https://www.homes.co.nz/address/wellington/karori/34-verviers-street/PaOEG
"39 Kano Street, Karori, Wellington",1/04/2002,$2.02M,$1.89M - $2.15M,https://www.homes.co.nz/address/wellington/karori/39-kano-street/2Ek4N
"55 Donald Street, Karori, Wellington",8/01/1982,$1.54M,$1.44M - $1.64M,https://www.homes.co.nz/address/wellington/karori/55-donald-street/0kyzJ
"12 Standen Street, Karori, Wellington",13/07/2006,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/12-standen-street/DL44L
"17 Marsden Avenue, Karori, Wellington",8/06/2000,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/17-marsden-avenue/ek112
"3 Chisenhall Street, Karori, Wellington",6/11/2019,$2.13M,$1.99M - $2.27M,https://www.homes.co.nz/address/wellington/karori/3-chisenhall-street/5EM5a
"116 Donald Street, Karori, Wellington",10/09/2010,$1.71M,$1.6M - $1.83M,https://www.homes.co.nz/address/wellington/karori/116-donald-street/Bl8Kk
"8 Duthie Street, Karori, Wellington",3/11/2010,$2.14M,$2M - $2.28M,https://www.homes.co.nz/address/wellington/karori/8-duthie-street/oyNjb
"14A Landsdowne Terrace, Karori, Wellington",1/01/1970,$860K,$810K - $915K,https://www.homes.co.nz/address/wellington/karori/14a-landsdowne-terrace/VaAnJ
"98A Standen Street, Karori, Wellington",26/06/2004,$910K,$850K - $970K,https://www.homes.co.nz/address/wellington/karori/98a-standen-street/EElEX
"11B Thurleigh Grove, Karori, Wellington",14/02/2020,$685K,$645K - $730K,https://www.homes.co.nz/address/wellington/karori/11b-thurleigh-grove/ggM42
"3/29 Parkvale Road, Karori, Wellington",3/12/2014,$880K,$825K - $935K,https://www.homes.co.nz/address/wellington/karori/3-29-parkvale-road/ZobN1
"43A Messines Road, Karori, Wellington",1/01/1970,$1.6M,$1.49M - $1.7M,https://www.homes.co.nz/address/wellington/karori/43a-messines-road/ybpeW
"12 Mewburn Rise, Karori, Wellington",2/12/2008,$1.81M,$1.69M - $1.92M,https://www.homes.co.nz/address/wellington/karori/12-mewburn-rise/x45er
"38 Messines Road, Karori, Wellington",29/06/2017,$1.45M,$1.36M - $1.55M,https://www.homes.co.nz/address/wellington/karori/38-messines-road/NXa17
"5B Becker Way, Karori, Wellington",16/02/2011,$1.12M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/5b-becker-way/LDElq
"18 Plymouth Street, Karori, Wellington",14/12/2018,$1.3M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/18-plymouth-street/rXaxM
"1/43A Burrows Avenue, Karori, Wellington",29/03/2007,$915K,$860K - $970K,https://www.homes.co.nz/address/wellington/karori/1-43a-burrows-avenue/84PjM
"18 Cornford Street, Karori, Wellington",14/10/1998,$1.05M,$975K - $1.11M,https://www.homes.co.nz/address/wellington/karori/18-cornford-street/pD5La
"23 Parkvale Road, Karori, Wellington",9/06/2006,$1.42M,$1.32M - $1.51M,https://www.homes.co.nz/address/wellington/karori/23-parkvale-road/JLVnO
"3 Hauraki Street, Karori, Wellington",14/06/2001,$2.28M,$2.13M - $2.43M,https://www.homes.co.nz/address/wellington/karori/3-hauraki-street/jDqoA
"84 Parkvale Road, Karori, Wellington",10/10/2003,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/84-parkvale-road/W4ke1
"14 Firth Terrace, Karori, Wellington",1/03/2017,$1.65M,$1.54M - $1.76M,https://www.homes.co.nz/address/wellington/karori/14-firth-terrace/Mkakk
"21 Firth Terrace, Karori, Wellington",1/01/1970,$1.32M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/21-firth-terrace/PaWeG
"45 Beauchamp Street, Karori, Wellington",28/08/2015,$1.76M,$1.65M - $1.88M,https://www.homes.co.nz/address/wellington/karori/45-beauchamp-street/kkzep
"61 Campbell Street, Karori, Wellington",12/09/2000,$1.13M,$1.05M - $1.2M,https://www.homes.co.nz/address/wellington/karori/61-campbell-street/VaD19
"8 Fillbridge Way, Karori, Wellington",5/05/2016,$1.08M,$1.02M - $1.15M,https://www.homes.co.nz/address/wellington/karori/8-fillbridge-way/nL84N
"8 Scorian Close, Karori, Wellington",27/08/2020,$1.15M,$1.08M - $1.22M,https://www.homes.co.nz/address/wellington/karori/8-scorian-close/vyqOZ
"105 Karori Road, Karori, Wellington",27/03/2019,$1.22M,$1.14M - $1.31M,https://www.homes.co.nz/address/wellington/karori/105-karori-road/DLRJw
"21 Standen Street, Karori, Wellington",19/10/1999,$1.47M,$1.37M - $1.57M,https://www.homes.co.nz/address/wellington/karori/21-standen-street/2Ep4L
"31 Marsden Avenue, Karori, Wellington",25/10/2007,$2.95M,$2.76M - $3.14M,https://www.homes.co.nz/address/wellington/karori/31-marsden-avenue/ggvvN
"47 Homewood Avenue, Karori, Wellington",18/03/2006,$2.42M,$2.26M - $2.58M,https://www.homes.co.nz/address/wellington/karori/47-homewood-avenue/15gWX
"48 Chaytor Street, Karori, Wellington",13/04/1999,$1.13M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/karori/48-chaytor-street/15anQ
"5 Flers Street, Karori, Wellington",4/11/2015,$2.5M,$2.33M - $2.66M,https://www.homes.co.nz/address/wellington/karori/5-flers-street/lXwOO
"12 Espin Crescent, Karori, Wellington",3/04/1981,$1.56M,$1.46M - $1.67M,https://www.homes.co.nz/address/wellington/karori/12-espin-crescent/X4Mj7
"15 Shirley Street, Karori, Wellington",19/05/2000,$2.89M,$2.7M - $3.08M,https://www.homes.co.nz/address/wellington/karori/15-shirley-street/bLxG4
"26 Plymouth Street, Karori, Wellington",10/03/2007,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/26-plymouth-street/wxOqr
"46 Messines Road, Karori, Wellington",13/08/2006,$1.96M,$1.83M - $2.09M,https://www.homes.co.nz/address/wellington/karori/46-messines-road/74B4M
"6 Croydon Street, Karori, Wellington",24/02/2017,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/6-croydon-street/4EAnr
"91 Duthie Street, Karori, Wellington",4/10/2008,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/91-duthie-street/rXrW1
"5 Curtis Street, Karori, Wellington",1/01/1970,$1.26M,$1.17M - $1.34M,https://www.homes.co.nz/address/wellington/karori/5-curtis-street/zKQ4E
"44 South Karori Road, Karori, Wellington",1/01/1970,$1.12M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/44-south-karori-road/150v1
"117 Montgomery Avenue, Karori, Wellington",1/01/1970,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/117-montgomery-avenue/0r19J
"37 Victory Avenue, Karori, Wellington",1/11/2012,$1.24M,$1.16M - $1.33M,https://www.homes.co.nz/address/wellington/karori/37-victory-avenue/jDJEG
"70 Chamberlain Road, Karori, Wellington",7/03/2018,$1.11M,$1.04M - $1.18M,https://www.homes.co.nz/address/wellington/karori/70-chamberlain-road/841Bn
"32 Blakey Avenue, Karori, Wellington",1/01/1970,$1.37M,$1.28M - $1.46M,https://www.homes.co.nz/address/wellington/karori/32-blakey-avenue/ZoZEn
"12 Chamberlain Road, Karori, Wellington",5/04/2016,$950K,$895K - $1.01M,https://www.homes.co.nz/address/wellington/karori/12-chamberlain-road/zOZlR
"17 Cornford Street, Karori, Wellington",21/12/2017,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/17-cornford-street/ek7eW
"4 Friend Street, Karori, Wellington",16/07/2014,$1.69M,$1.58M - $1.8M,https://www.homes.co.nz/address/wellington/karori/4-friend-street/ggGxV
"5 Friend Street, Karori, Wellington",8/06/2020,$1.82M,$1.7M - $1.94M,https://www.homes.co.nz/address/wellington/karori/5-friend-street/ggwNe
"5 Chaucer Way, Karori, Wellington",5/08/2019,$1.16M,$1.09M - $1.23M,https://www.homes.co.nz/address/wellington/karori/5-chaucer-way/84vy1
"6 Raine Street, Karori, Wellington",4/11/2016,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/6-raine-street/alnqa
"7 Cooper Street, Karori, Wellington",13/10/1998,$2.07M,$1.93M - $2.21M,https://www.homes.co.nz/address/wellington/karori/7-cooper-street/W4JDq
"30 Voltaire Street, Karori, Wellington",7/08/2006,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/30-voltaire-street/AlKlx
"41 Cooper Street, Karori, Wellington",27/01/2016,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/41-cooper-street/4Ea7Q
"7 Monaghan Avenue, Karori, Wellington",25/06/2013,$1.7M,$1.59M - $1.82M,https://www.homes.co.nz/address/wellington/karori/7-monaghan-avenue/rXjjD
"81 Campbell Street, Karori, Wellington",7/08/1998,$1.35M,$1.26M - $1.44M,https://www.homes.co.nz/address/wellington/karori/81-campbell-street/kkKbj
"88 Donald Street, Karori, Wellington",16/01/1992,$2.74M,$2.56M - $2.92M,https://www.homes.co.nz/address/wellington/karori/88-donald-street/pDg1V
"11 Seaforth Terrace, Karori, Wellington",1/01/1970,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/11-seaforth-terrace/ZoE8V
"11 Espin Crescent, Karori, Wellington",1/12/2016,$1.44M,$1.35M - $1.54M,https://www.homes.co.nz/address/wellington/karori/11-espin-crescent/jDep5
"14 Homewood Avenue, Karori, Wellington",14/06/2010,$6.27M,$5.86M - $6.68M,https://www.homes.co.nz/address/wellington/karori/14-homewood-avenue/ekpe5
"49 Homewood Avenue, Karori, Wellington",20/02/2020,$3.42M,$3.2M - $3.65M,https://www.homes.co.nz/address/wellington/karori/49-homewood-avenue/K058k
"92 Standen Street, Karori, Wellington",20/03/2003,$950K,$890K - $1.01M,https://www.homes.co.nz/address/wellington/karori/92-standen-street/o0q72
"95 Nottingham Street, Karori, Wellington",10/10/2006,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/95-nottingham-street/84pzn
"12 Duthie Street, Karori, Wellington",12/03/2010,$2.43M,$2.27M - $2.58M,https://www.homes.co.nz/address/wellington/karori/12-duthie-street/2EY57
"93 Donald Street, Karori, Wellington",3/10/2018,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/93-donald-street/Zolg1
"3 Stockden Place, Karori, Wellington",15/03/2021,$2.53M,$2.36M - $2.67M,https://www.homes.co.nz/address/wellington/karori/3-stockden-place/bLPGY
"67 Old Karori Road, Karori, Wellington",1/01/1970,$1.48M,$1.38M - $1.57M,https://www.homes.co.nz/address/wellington/karori/67-old-karori-road/X4y4B
"20 Hathaway Avenue, Karori, Wellington",4/06/1999,$1.07M,$995K - $1.14M,https://www.homes.co.nz/address/wellington/karori/20-hathaway-avenue/2E9E8
"21 Thurleigh Grove, Karori, Wellington",29/01/2003,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/21-thurleigh-grove/XwjyW
"67B Thurleigh Grove, Karori, Wellington",19/09/2017,$785K,$740K - $835K,https://www.homes.co.nz/address/wellington/karori/67b-thurleigh-grove/rXEKY
"11 Wavell Street, Karori, Wellington",1/01/1970,$1.11M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/karori/11-wavell-street/BlQXO
"385B Karori Road, Karori, Wellington",27/05/2008,$1.31M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/385b-karori-road/X4GbB
"55 Victory Avenue, Karori, Wellington",1/01/1970,$960K,$900K - $1.02M,https://www.homes.co.nz/address/wellington/karori/55-victory-avenue/Bl4J5
"60 Homewood Avenue, Karori, Wellington",21/03/2018,$2.23M,$2.08M - $2.37M,https://www.homes.co.nz/address/wellington/karori/60-homewood-avenue/QR0L5
"10 Henderson Street, Karori, Wellington",2/05/2012,$2.03M,$1.9M - $2.16M,https://www.homes.co.nz/address/wellington/karori/10-henderson-street/BlWeR
"22 Kilsyth Street, Karori, Wellington",14/01/2019,$1.28M,$1.2M - $1.36M,https://www.homes.co.nz/address/wellington/karori/22-kilsyth-street/0rJR9
"8 Spiers Street, Karori, Wellington",8/12/2015,$1.32M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/8-spiers-street/x48wA
"13 Joll Street, Karori, Wellington",16/02/2011,$1.31M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/13-joll-street/wxbVa
"50 Chaytor Street, Karori, Wellington",25/11/2011,$1.02M,$950K - $1.08M,https://www.homes.co.nz/address/wellington/karori/50-chaytor-street/7ElnV
"66 Chaytor Street, Karori, Wellington",6/11/2006,$1.79M,$1.67M - $1.91M,https://www.homes.co.nz/address/wellington/karori/66-chaytor-street/Pao50
"1 Gipps Street, Karori, Wellington",1/04/2001,$1.96M,$1.83M - $2.09M,https://www.homes.co.nz/address/wellington/karori/1-gipps-street/ggbe2
"22 Duthie Street, Karori, Wellington",7/09/2012,$2.82M,$2.63M - $3M,https://www.homes.co.nz/address/wellington/karori/22-duthie-street/W4RgL
"36 Ponsonby Road, Karori, Wellington",31/08/2002,$1.53M,$1.43M - $1.63M,https://www.homes.co.nz/address/wellington/karori/36-ponsonby-road/GkXaX
"39 Versailles Street, Karori, Wellington",31/08/2017,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/39-versailles-street/Zo4QL
"5 Duthie Street, Karori, Wellington",27/11/2008,$1.7M,$1.59M - $1.82M,https://www.homes.co.nz/address/wellington/karori/5-duthie-street/rXMJR
"66 Messines Road, Karori, Wellington",21/10/1981,$2.1M,$1.96M - $2.23M,https://www.homes.co.nz/address/wellington/karori/66-messines-road/0rkMN
"29A Braithwaite Street, Karori, Wellington",10/01/2007,$900K,$845K - $955K,https://www.homes.co.nz/address/wellington/karori/29a-braithwaite-street/15zWW
"24A Marsden Avenue, Karori, Wellington",11/05/1990,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/24a-marsden-avenue/9Y2eA
"10B Cargill Street, Karori, Wellington",15/12/2016,$1.22M,$1.14M - $1.3M,https://www.homes.co.nz/address/wellington/karori/10b-cargill-street/kkvnl
"127C Makara Road, Karori, Wellington",20/11/2019,$1.08M,$1.01M - $1.15M,https://www.homes.co.nz/address/wellington/karori/127c-makara-road/jD17z
"367A Karori Road, Karori, Wellington",11/06/2020,$1.07M,$1.01M - $1.14M,https://www.homes.co.nz/address/wellington/karori/367a-karori-road/MkDMe
"10A Shirley Street, Karori, Wellington",14/06/2015,$1.32M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/10a-shirley-street/wxEva
"17 Becker Way, Karori, Wellington",1/01/1970,$1.29M,$1.21M - $1.38M,https://www.homes.co.nz/address/wellington/karori/17-becker-way/K04ME
"58 Futuna Close, Karori, Wellington",14/07/2005,$1.26M,$1.18M - $1.33M,https://www.homes.co.nz/address/wellington/karori/58-futuna-close/7Ex4O
